Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,KMeans_Cluster
22.0,1,4.0,16.0,1.0,9.0,2,2,744.21,8.0,0.0,2
48.0,0,43.0,5.0,2.0,13.0,2,0,602.48,14.0,0.0,3
34.0,1,29.0,16.0,1.0,8.0,0,2,368.0,13.0,1.0,2
40.0,1,49.0,17.0,8.0,16.0,2,1,973.0,8.0,1.0,2
26.0,1,49.0,1.0,1.0,2.0,1,0,892.11,8.0,0.0,1
55.0,0,58.0,24.0,10.0,24.0,0,0,438.0,27.0,1.0,0
38.0,1,6.0,27.0,0.0,15.0,0,0,843.14,19.0,0.0,1
60.0,0,46.0,12.0,2.0,18.0,1,2,808.0,4.0,1.0,3
52.0,0,6.0,12.0,7.0,5.0,2,0,696.0,9.0,1.0,3
26.0,1,57.0,3.0,6.0,27.0,1,2,933.0,13.0,1.0,2
31.0,1,60.0,20.0,5.0,0.0,2,2,833.0,6.0,1.0,2
27.0,0,28.0,19.0,2.0,1.0,1,2,542.82,9.0,0.0,3
48.0,0,32.0,14.0,2.0,3.0,2,0,907.13,6.0,0.0,3
42.0,0,42.0,9.0,5.0,22.0,2,1,802.0,20.0,1.0,3
48.0,0,11.0,19.0,7.0,6.0,2,1,439.0,16.0,1.0,0
50.0,1,29.0,17.0,1.0,11.0,2,2,521.19,19.0,0.0,2
29.0,1,5.0,18.0,7.0,26.0,1,2,987.0,16.0,1.0,2
21.0,1,23.0,19.0,4.0,13.0,0,1,739.0,11.0,1.0,2
43.0,1,18.0,21.0,1.0,9.0,1,2,607.67,23.0,0.0,2
33.0,0,8.0,30.0,2.0,6.0,0,0,589.46,6.0,0.0,3
25.0,1,47.0,10.0,8.0,3.0,2,1,913.0,25.0,1.0,2
51.0,0,13.0,25.0,2.0,2.0,2,0,846.0,27.0,1.0,3
51.0,0,8.0,7.0,0.0,7.0,0,1,566.0,19.0,1.0,3
25.0,0,13.0,22.0,1.0,5.0,2,0,789.83,13.0,0.0,3
62.0,1,53.0,12.0,4.0,16.0,0,2,229.0,10.0,1.0,0
25.0,1,52.0,26.0,2.0,18.0,1,0,799.56,6.0,0.0,1
47.0,0,1.0,12.0,2.0,7.0,2,0,572.36,6.0,0.0,3
25.0,1,44.0,9.0,6.0,30.0,0,2,673.0,25.0,1.0,2
44.0,1,31.0,18.0,10.0,8.0,0,0,740.68,15.0,1.0,0
45.0,0,56.0,27.0,4.0,19.0,0,0,611.23,8.0,0.0,3
28.0,0,14.0,9.0,8.0,6.0,2,1,997.0,16.0,1.0,3
59.0,0,21.0,21.0,2.0,7.0,0,0,838.56,9.0,1.0,3
42.0,1,43.0,8.0,3.0,5.0,2,0,198.0,23.0,1.0,1
40.0,0,2.0,12.0,1.0,21.0,1,1,767.0,13.0,1.0,3
26.0,1,30.0,19.0,0.0,21.0,2,2,245.0,28.0,1.0,2
35.0,0,59.0,13.0,2.0,6.0,1,0,481.0,4.0,1.0,3
26.0,0,31.0,14.0,1.0,26.0,1,0,756.0,2.0,1.0,3
32.0,1,7.0,25.0,1.0,15.0,0,0,740.76,6.0,0.0,1
63.0,0,26.0,17.0,2.0,1.0,0,1,609.0,13.0,1.0,3
38.0,1,30.0,13.0,1.0,11.0,1,2,697.61,24.0,0.0,2
62.0,1,1.0,1.0,8.0,28.0,0,1,119.0,6.0,1.0,0
21.0,1,39.0,18.0,8.0,29.0,2,2,744.0,2.0,1.0,2
56.0,1,49.0,20.0,1.0,12.0,0,2,421.0,11.0,1.0,2
31.0,1,36.0,18.0,3.0,2.0,2,2,867.5,25.0,0.0,2
62.0,0,44.0,14.0,9.0,3.0,1,2,805.0,26.0,1.0,0
36.0,1,22.0,23.0,0.0,20.0,1,0,929.74,23.0,0.0,1
37.0,0,55.0,28.0,4.0,13.0,1,0,697.0,16.0,1.0,3
44.0,1,49.0,24.0,7.0,29.0,1,0,874.62,17.0,1.0,1
56.0,0,43.0,26.0,8.0,0.0,1,0,495.0,24.0,1.0,0
20.0,0,25.0,8.0,0.0,3.0,2,2,538.0,28.0,1.0,3
35.0,0,17.0,27.0,10.0,29.0,0,2,443.0,11.0,1.0,0
28.0,0,48.0,27.0,3.0,0.0,2,0,731.0,23.0,1.0,3
46.0,1,34.0,9.0,4.0,11.0,1,0,847.45,24.0,0.0,1
53.0,1,32.0,12.0,0.0,10.0,1,2,241.0,8.0,1.0,2
32.0,1,52.0,13.0,2.0,18.0,2,0,845.62,12.0,0.0,1
48.0,0,55.0,17.0,2.0,4.0,2,2,727.86,4.0,0.0,3
29.0,1,57.0,14.0,10.0,14.0,0,2,992.0,11.0,1.0,2
41.0,0,11.0,8.0,10.0,30.0,2,1,756.0,25.0,1.0,0
39.0,1,14.0,5.0,4.0,5.0,2,2,707.0,11.0,1.0,2
61.0,1,43.0,4.0,0.0,28.0,0,0,444.86,2.0,1.0,1
64.0,1,43.0,18.0,1.0,0.0,0,1,938.97,17.0,1.0,1
35.0,1,54.0,27.0,1.0,10.0,2,2,980.8,1.0,0.0,2
19.0,0,45.0,18.0,4.0,18.0,0,1,231.35,7.0,1.0,3
20.0,1,52.0,16.0,6.0,14.0,1,2,235.0,11.0,1.0,2
49.0,0,9.0,21.0,0.0,13.0,2,1,618.0,5.0,1.0,3
30.0,1,6.0,26.0,2.0,24.0,0,1,954.0,19.0,1.0,1
40.0,1,26.0,25.0,1.0,9.0,0,0,972.84,25.0,0.0,1
40.0,1,8.0,28.0,4.0,1.0,1,0,818.58,4.0,0.0,1
49.0,0,24.0,24.0,0.0,9.0,0,2,551.11,13.0,0.0,3
52.0,1,2.0,5.0,10.0,27.0,1,1,980.0,16.0,1.0,0
21.0,1,35.0,14.0,0.0,1.0,0,0,793.29,11.0,0.0,1
47.0,0,17.0,11.0,3.0,24.0,1,1,398.04,17.0,1.0,0
48.0,0,12.0,9.0,4.0,19.0,2,2,751.0,15.0,1.0,3
45.0,1,21.0,20.0,3.0,2.0,2,0,528.13,12.0,0.0,1
61.0,0,4.0,6.0,8.0,30.0,0,1,727.0,5.0,1.0,0
40.0,1,39.0,1.0,3.0,20.0,0,2,801.78,17.0,0.0,2
27.0,0,10.0,15.0,2.0,4.0,2,0,787.4,2.0,0.0,3
58.0,1,27.0,17.0,5.0,5.0,2,1,842.0,24.0,1.0,1
42.0,0,38.0,4.0,2.0,2.0,2,2,601.16,7.0,0.0,3
34.0,1,58.0,11.0,1.0,14.0,0,2,898.89,16.0,0.0,2
38.0,0,16.0,3.0,5.0,8.0,0,2,882.0,26.0,1.0,3
50.0,0,49.0,24.0,2.0,2.0,0,2,640.61,3.0,0.0,3
46.0,0,2.0,7.0,1.0,5.0,2,0,764.27,8.0,0.0,3
37.0,0,5.0,27.0,9.0,15.0,2,2,126.25,19.0,1.0,0
35.0,0,28.0,19.0,0.0,2.0,2,2,949.67,1.0,0.0,3
24.0,0,4.0,11.0,2.0,22.0,1,0,583.0,14.0,1.0,3
40.0,1,48.0,25.0,2.0,8.0,1,0,681.03,29.0,0.0,1
27.0,0,20.0,17.0,1.0,7.0,0,2,788.11,7.0,0.0,3
48.0,1,8.0,26.0,1.0,21.0,0,1,140.0,21.0,1.0,0
36.0,1,17.0,17.0,0.0,6.0,1,2,507.91,14.0,0.0,2
21.0,0,21.0,4.0,0.0,29.0,1,1,171.0,13.0,1.0,3
41.0,1,37.0,17.0,4.0,13.0,2,2,568.65,29.0,0.0,2
34.0,0,23.0,26.0,4.0,17.0,1,2,663.0,5.0,1.0,3
59.0,1,11.0,9.0,3.0,19.0,2,0,335.1,25.0,1.0,0
61.0,1,3.0,30.0,8.0,28.0,2,1,104.0,20.0,1.0,0
38.0,1,52.0,4.0,1.0,18.0,0,1,849.0,3.0,1.0,2
32.0,1,51.0,2.0,10.0,6.0,1,2,216.06,24.0,1.0,0
51.0,0,31.0,7.0,4.0,0.0,1,2,386.0,29.0,1.0,0
40.0,1,36.0,1.0,2.0,12.0,1,2,894.93,24.0,0.0,2
40.0,1,15.0,14.0,1.0,9.0,0,0,998.52,10.0,0.0,1
22.0,0,1.0,11.0,1.0,7.0,1,2,738.06,7.0,0.0,3
32.0,1,10.0,3.0,2.0,11.0,2,2,683.7,9.0,0.0,2
46.0,0,22.0,19.0,7.0,10.0,2,1,663.28,10.0,1.0,3
58.0,1,6.0,9.0,9.0,14.0,0,1,428.0,30.0,1.0,0
34.0,0,20.0,1.0,2.0,6.0,1,0,309.0,14.0,1.0,3
48.0,0,46.0,8.0,4.0,16.0,0,1,592.0,10.0,1.0,3
21.0,1,13.0,8.0,6.0,22.0,0,0,744.97,26.0,1.0,1
64.0,1,7.0,12.0,3.0,23.0,0,0,260.0,16.0,1.0,0
26.0,1,6.0,17.0,0.0,12.0,0,2,626.84,3.0,0.0,2
37.0,1,27.0,1.0,9.0,3.0,1,2,794.0,4.0,1.0,2
51.0,0,47.0,24.0,2.0,21.0,0,1,511.0,14.0,1.0,3
33.0,1,58.0,5.0,1.0,13.0,1,2,642.99,30.0,0.0,2
65.0,0,54.0,24.0,6.0,1.0,2,0,683.0,3.0,1.0,3
54.0,0,4.0,18.0,10.0,18.0,1,1,439.0,26.0,1.0,0
24.0,1,60.0,13.0,5.0,22.0,1,2,390.0,26.0,1.0,2
42.0,1,4.0,9.0,0.0,16.0,2,2,598.88,8.0,0.0,2
43.0,0,20.0,8.0,0.0,18.0,1,2,704.0,17.0,1.0,3
47.0,1,12.0,21.0,3.0,0.0,2,0,593.37,17.0,0.0,1
33.0,1,43.0,9.0,1.0,14.0,1,0,527.88,30.0,0.0,1
27.0,1,54.0,7.0,2.0,19.0,1,0,983.68,20.0,0.0,1
18.0,1,49.0,19.0,5.0,10.0,0,1,289.0,3.0,1.0,2
42.0,1,49.0,17.0,1.0,15.0,0,0,791.75,23.0,0.0,1
23.0,0,27.0,14.0,5.0,15.0,0,1,944.31,18.0,1.0,3
53.0,0,42.0,7.0,2.0,26.0,1,0,681.0,25.0,1.0,0
23.0,1,49.0,2.0,2.0,30.0,2,1,856.0,14.0,1.0,2
20.0,1,31.0,23.0,9.0,1.0,1,2,576.0,2.0,1.0,2
24.0,1,32.0,10.0,0.0,11.0,2,0,961.97,1.0,0.0,1
59.0,0,19.0,26.0,1.0,29.0,2,1,256.79,23.0,1.0,0
35.0,1,44.0,4.0,1.0,30.0,0,0,467.0,19.0,1.0,1
25.0,0,9.0,3.0,2.0,18.0,2,0,594.73,12.0,0.0,3
18.0,0,51.0,13.0,8.0,30.0,0,2,500.79,18.0,1.0,0
41.0,1,15.0,2.0,6.0,2.0,0,2,660.07,13.0,1.0,2
56.0,1,37.0,12.0,9.0,13.0,0,2,997.0,28.0,1.0,2
21.0,0,14.0,22.0,1.0,30.0,1,2,782.0,14.0,1.0,3
47.0,0,42.0,24.0,1.0,15.0,1,0,611.42,12.0,0.0,3
37.0,0,59.0,19.0,2.0,19.0,1,0,704.45,11.0,0.0,3
51.0,1,28.0,10.0,7.0,25.0,2,0,443.0,4.0,1.0,0
48.0,1,48.0,4.0,10.0,12.0,1,0,276.56,15.0,1.0,0
21.0,0,34.0,12.0,9.0,0.0,0,1,526.76,20.0,1.0,3
42.0,1,10.0,2.0,3.0,19.0,2,0,675.29,19.0,0.0,1
62.0,1,31.0,26.0,0.0,19.0,2,1,448.0,2.0,1.0,1
30.0,1,6.0,8.0,1.0,16.0,0,2,664.24,3.0,0.0,2
46.0,0,39.0,27.0,5.0,15.0,1,0,119.59,26.0,1.0,0
37.0,0,47.0,4.0,2.0,1.0,0,2,976.83,17.0,1.0,3
20.0,1,42.0,19.0,0.0,14.0,1,1,737.0,1.0,1.0,2
34.0,1,30.0,11.0,1.0,22.0,2,2,439.0,16.0,1.0,2
21.0,1,33.0,27.0,5.0,6.0,2,1,873.0,10.0,1.0,2
46.0,0,41.0,29.0,5.0,2.0,2,2,180.0,6.0,1.0,3
47.0,0,44.0,30.0,2.0,1.0,0,2,430.0,7.0,1.0,3
22.0,0,50.0,18.0,6.0,11.0,2,1,404.39,23.0,1.0,0
39.0,0,6.0,7.0,3.0,28.0,2,1,249.0,14.0,1.0,0
59.0,1,35.0,3.0,2.0,10.0,2,1,657.0,30.0,1.0,1
19.0,0,48.0,14.0,2.0,30.0,0,1,847.16,8.0,1.0,3
53.0,0,35.0,25.0,6.0,30.0,2,1,729.47,24.0,1.0,0
47.0,0,34.0,12.0,4.0,13.0,1,2,583.48,8.0,0.0,3
43.0,0,38.0,23.0,1.0,10.0,1,2,630.24,2.0,0.0,3
18.0,1,13.0,11.0,0.0,5.0,2,2,933.45,8.0,0.0,2
22.0,1,6.0,27.0,1.0,12.0,2,2,850.12,15.0,0.0,2
44.0,1,48.0,30.0,4.0,19.0,2,2,521.46,13.0,0.0,2
21.0,0,11.0,6.0,4.0,12.0,1,0,191.0,15.0,1.0,3
48.0,1,59.0,2.0,2.0,8.0,2,0,695.56,9.0,0.0,1
30.0,0,29.0,21.0,0.0,2.0,1,2,642.38,13.0,0.0,3
46.0,1,14.0,11.0,3.0,6.0,0,0,643.01,25.0,0.0,1
50.0,1,54.0,10.0,2.0,3.0,0,0,902.0,6.0,0.0,1
46.0,0,11.0,22.0,9.0,16.0,0,1,963.66,14.0,1.0,0
36.0,0,49.0,26.0,6.0,23.0,0,2,525.0,15.0,1.0,0
34.0,1,34.0,2.0,3.0,5.0,1,0,874.88,12.0,0.0,1
53.0,1,2.0,19.0,0.0,0.0,0,2,497.0,15.0,1.0,2
60.0,0,41.0,16.0,5.0,17.0,1,0,546.84,21.0,1.0,0
30.0,0,34.0,12.0,2.0,15.0,1,2,507.92,1.0,0.0,3
45.0,0,45.0,6.0,2.0,26.0,0,2,738.87,6.0,1.0,3
30.0,0,29.0,24.0,3.0,4.0,1,0,960.03,7.0,0.0,3
26.0,0,10.0,27.0,10.0,19.0,2,0,967.0,8.0,1.0,3
56.0,1,27.0,9.0,7.0,23.0,1,0,470.0,11.0,1.0,0
21.0,1,3.0,5.0,0.0,11.0,1,2,700.49,17.0,0.0,2
28.0,1,41.0,26.0,1.0,15.0,2,0,980.77,15.0,0.0,1
53.0,1,52.0,6.0,2.0,2.0,0,0,756.0,4.0,1.0,1
36.0,1,50.0,28.0,2.0,8.0,2,2,752.7,7.0,0.0,2
60.0,0,49.0,15.0,1.0,12.0,0,2,339.03,14.0,1.0,3
41.0,0,23.0,11.0,2.0,4.0,0,0,912.38,1.0,0.0,3
33.0,1,3.0,24.0,3.0,12.0,2,2,658.37,5.0,0.0,2
34.0,0,32.0,26.0,2.0,3.0,2,1,352.0,12.0,1.0,3
43.0,0,14.0,26.0,0.0,5.0,0,2,845.8,24.0,1.0,3
46.0,1,8.0,9.0,3.0,5.0,2,0,960.8,9.0,0.0,1
22.0,1,33.0,2.0,3.0,30.0,0,2,660.0,3.0,1.0,2
24.0,0,57.0,10.0,1.0,9.0,2,2,682.35,2.0,0.0,3
32.0,1,5.0,28.0,1.0,2.0,2,2,936.51,25.0,0.0,2
37.0,1,36.0,30.0,3.0,9.0,2,0,624.52,18.0,0.0,1
30.0,1,34.0,13.0,10.0,3.0,0,1,523.0,23.0,1.0,0
64.0,1,16.0,20.0,3.0,12.0,1,2,467.0,9.0,1.0,2
45.0,0,8.0,14.0,3.0,12.0,2,2,799.8,3.0,0.0,3
36.0,0,25.0,26.0,2.0,11.0,2,0,925.26,12.0,0.0,3
32.0,0,44.0,3.0,10.0,11.0,0,0,389.0,6.0,1.0,0
56.0,1,53.0,5.0,7.0,22.0,2,0,201.51,13.0,1.0,0
27.0,1,46.0,24.0,8.0,26.0,1,1,951.0,24.0,1.0,2
44.0,1,15.0,22.0,4.0,13.0,2,2,878.0,10.0,0.0,2
24.0,0,8.0,28.0,7.0,7.0,1,1,715.0,16.0,1.0,3
48.0,1,35.0,13.0,4.0,11.0,0,0,726.67,6.0,0.0,1
21.0,1,11.0,23.0,8.0,16.0,0,0,660.63,24.0,1.0,1
63.0,1,42.0,21.0,10.0,22.0,2,1,461.0,20.0,1.0,0
19.0,1,7.0,23.0,1.0,4.0,2,2,826.05,29.0,0.0,2
33.0,1,6.0,8.0,10.0,17.0,1,0,914.82,18.0,1.0,1
31.0,1,11.0,7.0,5.0,26.0,2,2,549.0,13.0,1.0,2
40.0,1,32.0,13.0,1.0,16.0,2,2,565.37,30.0,0.0,2
48.0,0,34.0,7.0,5.0,16.0,2,0,667.0,25.0,1.0,0
39.0,1,12.0,9.0,3.0,9.0,2,2,706.0,7.0,1.0,2
43.0,1,12.0,16.0,9.0,3.0,0,1,586.0,16.0,1.0,0
39.0,0,7.0,12.0,3.0,3.0,2,0,198.0,30.0,1.0,0
23.0,1,34.0,3.0,4.0,8.0,0,2,392.0,25.0,1.0,2
22.0,1,11.0,17.0,2.0,26.0,0,2,866.0,22.0,1.0,2
19.0,0,43.0,7.0,1.0,1.0,2,2,555.76,15.0,0.0,3
47.0,0,48.0,18.0,4.0,1.0,1,2,549.8,14.0,0.0,3
44.0,1,56.0,30.0,4.0,3.0,0,2,598.59,16.0,0.0,2
44.0,1,7.0,29.0,4.0,10.0,2,0,906.0,24.0,0.0,1
37.0,1,29.0,7.0,10.0,26.0,1,1,218.0,29.0,1.0,0
32.0,1,1.0,11.0,1.0,18.0,1,0,565.26,16.0,0.0,1
39.0,1,5.0,21.0,6.0,12.0,0,0,325.0,2.0,1.0,0
40.0,1,32.0,21.0,1.0,6.0,2,2,929.64,9.0,0.0,2
31.0,1,9.0,13.0,2.0,13.0,2,0,968.38,3.0,0.0,1
40.0,1,59.0,23.0,3.0,27.0,2,2,522.0,5.0,1.0,2
40.0,0,23.0,13.0,3.0,6.0,1,0,243.18,21.0,1.0,0
42.0,1,42.0,3.0,0.0,15.0,0,0,547.62,5.0,0.0,1
35.0,0,50.0,16.0,3.0,20.0,2,0,602.0,24.0,1.0,3
39.0,0,13.0,27.0,3.0,1.0,1,1,387.26,8.0,1.0,3
23.0,1,38.0,9.0,2.0,20.0,1,1,567.0,1.0,1.0,2
42.0,0,24.0,14.0,4.0,1.0,2,2,527.74,1.0,0.0,3
19.0,1,19.0,10.0,3.0,17.0,0,1,239.0,22.0,1.0,0
40.0,1,27.0,5.0,7.0,22.0,2,2,700.97,11.0,1.0,0
60.0,1,12.0,8.0,7.0,13.0,1,1,130.0,18.0,1.0,0
50.0,1,29.0,16.0,10.0,12.0,2,1,514.0,16.0,1.0,0
45.0,1,24.0,8.0,5.0,10.0,1,2,275.0,6.0,1.0,0
21.0,1,1.0,25.0,2.0,8.0,2,2,796.69,11.0,0.0,2
43.0,0,56.0,23.0,2.0,22.0,2,2,796.8,25.0,1.0,3
44.0,0,5.0,17.0,0.0,29.0,2,2,188.0,28.0,1.0,0
47.0,1,7.0,17.0,0.0,2.0,0,0,595.75,3.0,0.0,1
56.0,0,22.0,27.0,1.0,11.0,0,2,135.87,8.0,1.0,3
38.0,0,10.0,10.0,6.0,3.0,1,2,518.0,12.0,1.0,3
37.0,1,15.0,27.0,5.0,28.0,1,1,370.0,23.0,1.0,0
46.0,0,28.0,26.0,10.0,22.0,1,0,354.0,6.0,1.0,0
44.0,1,43.0,17.0,3.0,2.0,1,2,640.32,13.0,0.0,2
41.0,1,26.0,21.0,0.0,16.0,0,2,558.89,7.0,0.0,2
45.0,1,3.0,25.0,1.0,16.0,1,2,771.23,30.0,0.0,2
43.0,0,19.0,13.0,0.0,5.0,0,2,837.0,26.0,1.0,3
40.0,1,2.0,1.0,4.0,3.0,1,0,639.99,23.0,0.0,1
60.0,0,15.0,4.0,6.0,20.0,1,2,468.91,22.0,1.0,0
49.0,1,27.0,23.0,8.0,11.0,2,0,154.0,29.0,1.0,0
45.0,0,43.0,25.0,5.0,26.0,2,0,609.0,28.0,1.0,0
29.0,1,42.0,25.0,0.0,0.0,0,0,644.97,9.0,0.0,1
59.0,1,11.0,24.0,0.0,13.0,1,2,608.0,3.0,1.0,2
50.0,1,44.0,9.0,1.0,29.0,0,1,611.0,23.0,1.0,2
56.0,0,45.0,11.0,2.0,17.0,1,2,542.57,7.0,1.0,3
47.0,0,1.0,11.0,0.0,0.0,2,2,962.96,3.0,0.0,3
40.0,0,8.0,8.0,2.0,7.0,1,0,586.91,5.0,0.0,3
23.0,0,4.0,17.0,1.0,8.0,2,2,432.0,13.0,1.0,3
28.0,1,28.0,26.0,0.0,13.0,2,0,171.0,17.0,1.0,1
52.0,0,8.0,5.0,9.0,29.0,1,0,912.0,17.0,1.0,0
26.0,1,32.0,11.0,0.0,1.0,2,0,225.0,26.0,1.0,1
31.0,0,60.0,27.0,8.0,30.0,0,0,595.0,6.0,1.0,0
45.0,0,16.0,8.0,4.0,25.0,0,0,137.0,1.0,1.0,0
48.0,0,2.0,30.0,2.0,28.0,2,0,319.0,13.0,1.0,0
20.0,1,12.0,24.0,1.0,0.0,2,2,417.0,2.0,1.0,2
43.0,1,53.0,5.0,6.0,2.0,2,0,482.0,17.0,1.0,1
37.0,1,45.0,20.0,0.0,6.0,2,2,716.9,20.0,0.0,2
40.0,1,52.0,11.0,1.0,14.0,2,2,655.63,8.0,0.0,2
54.0,1,60.0,30.0,5.0,26.0,1,2,575.0,19.0,1.0,0
55.0,1,36.0,15.0,8.0,6.0,0,0,387.0,4.0,1.0,0
43.0,1,7.0,24.0,1.0,25.0,2,2,564.0,5.0,1.0,2
44.0,1,8.0,19.0,0.0,11.0,2,0,953.95,8.0,0.0,1
63.0,1,18.0,8.0,6.0,29.0,0,0,192.0,3.0,1.0,0
59.0,1,14.0,9.0,2.0,0.0,1,2,613.0,4.0,1.0,2
45.0,1,42.0,4.0,0.0,16.0,2,1,991.74,13.0,1.0,1
36.0,1,3.0,27.0,9.0,5.0,2,1,895.0,27.0,1.0,1
27.0,1,19.0,22.0,0.0,3.0,1,2,598.07,14.0,0.0,2
31.0,1,28.0,15.0,2.0,11.0,1,2,976.58,19.0,0.0,2
22.0,1,54.0,13.0,2.0,7.0,0,0,835.58,8.0,0.0,1
33.0,1,55.0,10.0,7.0,29.0,1,2,132.0,18.0,1.0,0
46.0,0,49.0,2.0,6.0,4.0,1,0,703.0,16.0,1.0,3
58.0,1,2.0,25.0,5.0,17.0,1,1,568.0,17.0,1.0,0
28.0,1,53.0,1.0,6.0,2.0,1,0,656.48,18.0,1.0,1
31.0,1,15.0,22.0,0.0,6.0,0,0,856.16,5.0,0.0,1
45.0,1,25.0,12.0,3.0,20.0,2,0,587.25,21.0,0.0,1
18.0,0,42.0,24.0,8.0,26.0,2,2,569.65,4.0,1.0,3
40.0,0,58.0,15.0,5.0,30.0,2,0,872.0,8.0,1.0,3
22.0,0,32.0,3.0,1.0,1.0,0,0,177.0,24.0,1.0,3
54.0,1,48.0,13.0,8.0,18.0,1,2,572.0,25.0,1.0,0
38.0,1,5.0,14.0,0.0,10.0,2,0,569.35,12.0,0.0,1
41.0,0,11.0,19.0,1.0,19.0,1,0,650.81,6.0,0.0,3
64.0,0,18.0,23.0,2.0,19.0,1,2,156.0,28.0,1.0,0
44.0,1,35.0,10.0,0.0,29.0,2,0,666.0,15.0,1.0,1
50.0,0,42.0,16.0,1.0,17.0,1,2,252.0,2.0,1.0,3
37.0,0,22.0,23.0,1.0,30.0,0,0,286.0,2.0,1.0,3
35.0,1,30.0,19.0,3.0,9.0,0,2,520.58,22.0,0.0,2
43.0,0,36.0,13.0,1.0,30.0,1,2,826.0,3.0,1.0,3
38.0,0,56.0,22.0,1.0,5.0,1,0,821.28,5.0,0.0,3
33.0,1,3.0,20.0,6.0,13.0,1,2,583.0,1.0,1.0,2
24.0,1,58.0,23.0,7.0,7.0,0,0,909.0,8.0,1.0,1
54.0,0,9.0,6.0,9.0,12.0,1,0,537.0,26.0,1.0,0
44.0,0,39.0,10.0,2.0,17.0,2,2,688.51,10.0,0.0,3
58.0,0,34.0,20.0,2.0,4.0,2,1,947.04,17.0,1.0,3
41.0,1,58.0,10.0,2.0,6.0,2,2,767.44,14.0,0.0,2
23.0,1,28.0,21.0,6.0,14.0,1,0,918.0,7.0,1.0,1
43.0,1,59.0,4.0,9.0,11.0,0,2,104.47,15.0,1.0,0
38.0,0,21.0,23.0,3.0,2.0,0,0,603.0,17.0,1.0,3
64.0,1,11.0,29.0,7.0,6.0,1,1,359.0,2.0,1.0,0
43.0,1,18.0,12.0,2.0,15.0,0,2,938.21,30.0,0.0,2
20.0,0,36.0,10.0,6.0,26.0,1,2,663.0,4.0,1.0,3
64.0,1,6.0,17.0,2.0,21.0,2,1,808.99,22.0,1.0,1
19.0,1,47.0,9.0,10.0,28.0,2,0,663.0,27.0,1.0,0
21.0,0,3.0,20.0,2.0,22.0,2,2,347.0,6.0,1.0,3
30.0,0,19.0,17.0,9.0,27.0,1,2,589.0,16.0,1.0,0
54.0,1,53.0,29.0,10.0,1.0,0,0,427.0,4.0,1.0,0
43.0,0,32.0,20.0,10.0,30.0,2,1,710.0,24.0,1.0,0
24.0,1,51.0,15.0,9.0,12.0,1,0,164.0,18.0,1.0,0
26.0,1,53.0,11.0,0.0,7.0,0,0,804.97,28.0,0.0,1
65.0,1,47.0,10.0,8.0,26.0,2,1,113.5,9.0,1.0,0
39.0,1,45.0,29.0,0.0,17.0,1,2,915.68,4.0,0.0,2
53.0,1,31.0,6.0,9.0,27.0,2,0,441.0,4.0,1.0,0
46.0,0,47.0,22.0,3.0,0.0,2,1,568.15,2.0,1.0,3
21.0,0,36.0,28.0,4.0,2.0,2,2,942.0,16.0,1.0,3
40.0,0,17.0,12.0,10.0,23.0,2,0,857.7,27.0,1.0,0
50.0,1,37.0,21.0,6.0,15.0,2,2,331.0,14.0,1.0,0
52.0,1,7.0,19.0,7.0,10.0,1,0,376.76,25.0,1.0,0
41.0,0,11.0,18.0,7.0,0.0,1,2,573.0,1.0,1.0,3
59.0,0,19.0,10.0,7.0,0.0,1,2,880.0,10.0,1.0,3
42.0,1,31.0,5.0,4.0,9.0,2,2,609.95,27.0,0.0,2
31.0,0,10.0,22.0,6.0,21.0,2,2,551.0,12.0,1.0,0
32.0,1,9.0,30.0,3.0,9.0,0,0,791.53,15.0,0.0,1
22.0,0,30.0,6.0,4.0,29.0,1,1,821.0,8.0,1.0,3
39.0,1,30.0,5.0,0.0,23.0,1,2,156.67,23.0,1.0,2
31.0,1,29.0,14.0,0.0,13.0,2,0,646.58,28.0,0.0,1
50.0,1,32.0,29.0,1.0,10.0,0,0,811.43,16.0,0.0,1
36.0,0,26.0,26.0,0.0,10.0,1,0,506.36,15.0,0.0,3
42.0,0,43.0,24.0,3.0,10.0,1,2,992.33,5.0,0.0,3
44.0,0,33.0,29.0,2.0,6.0,2,2,852.17,3.0,0.0,3
39.0,1,19.0,1.0,0.0,10.0,0,1,928.0,10.0,1.0,1
59.0,1,14.0,28.0,10.0,16.0,1,0,387.0,17.0,1.0,0
49.0,1,59.0,20.0,0.0,12.0,1,0,608.23,11.0,0.0,1
20.0,1,52.0,8.0,1.0,0.0,0,0,618.0,29.0,0.0,1
18.0,0,6.0,20.0,8.0,9.0,0,1,979.0,22.0,1.0,3
28.0,1,16.0,29.0,10.0,22.0,2,1,693.0,13.0,1.0,0
25.0,1,11.0,30.0,3.0,28.0,0,1,292.0,14.0,1.0,0
43.0,1,26.0,28.0,3.0,19.0,2,0,683.11,19.0,0.0,1
19.0,1,53.0,18.0,0.0,16.0,0,2,680.3,8.0,0.0,2
28.0,0,23.0,20.0,7.0,20.0,0,0,618.44,26.0,1.0,0
46.0,1,55.0,22.0,5.0,30.0,2,1,831.3,12.0,1.0,0
44.0,0,32.0,1.0,4.0,18.0,2,0,326.62,23.0,1.0,0
22.0,1,31.0,20.0,2.0,7.0,2,2,724.57,28.0,0.0,2
63.0,1,38.0,19.0,9.0,1.0,2,0,336.77,28.0,1.0,0
